t_s,co_ppm,co_stel15_ppm,co_twa8h_ppm,co_proj10_ppm,co_p_model,co_state,no2_ppm,no2_stel15_ppm,no2_twa8h_ppm,no2_proj10_ppm,no2_p_model,no2_state,model_ran,warmup_or_nodata
4960,7.1,7.045,1.3,6.139,0,AN_TOAN,6.554,7.098,0.4402,6.662,0.9844,VUOT_NGUONG,True,False
4970,3.3,6.991,1.302,5.817,0,AN_TOAN,6.425,7.09,0.4424,6.615,0.9766,VUOT_NGUONG,True,False
4980,3.05,6.941,1.303,5.358,0,AN_TOAN,6.559,7.081,0.4447,6.611,0.9805,VUOT_NGUONG,True,False
4990,3.4,6.887,1.304,4.964,0,AN_TOAN,6.688,7.072,0.447,6.608,0.9805,VUOT_NGUONG,True,False
5000,6.85,6.877,1.306,5.348,0,AN_TOAN,6.554,7.066,0.4493,6.629,0.9805,VUOT_NGUONG,True,False
5010,7.4,6.873,1.309,5.515,0,AN_TOAN,6.961,7.063,0.4517,6.646,0.9883,VUOT_NGUONG,True,False
5020,5.6,6.84,1.311,5.339,0,AN_TOAN,6.173,7.049,0.4538,6.592,0.9805,VUOT_NGUONG,True,False
5030,7.4,6.826,1.313,5.807,0,AN_TOAN,6.688,7.039,0.4562,6.62,0.9883,VUOT_NGUONG,True,False
5040,6.2,6.804,1.315,6.145,0,AN_TOAN,6.173,7.022,0.4583,6.571,0.9844,VUOT_NGUONG,True,False
5050,7.2,6.782,1.318,6.569,0,AN_TOAN,6.554,7.011,0.4606,6.556,0.9883,VUOT_NGUONG,True,False
5060,6.45,6.759,1.32,6.528,0,AN_TOAN,6.688,7.003,0.4629,6.572,0.9844,VUOT_NGUONG,True,False
5070,0,6.659,1.32,5.641,0,AN_TOAN,6.435,6.989,0.4651,6.511,0.9883,VUOT_NGUONG,True,False
5080,6.3,6.644,1.322,5.712,0,AN_TOAN,6.425,6.98,0.4674,6.533,0.9805,VUOT_NGUONG,True,False
5090,6.75,6.638,1.325,5.642,0,AN_TOAN,6.425,6.969,0.4696,6.501,0.9883,VUOT_NGUONG,True,False
5100,5.6,6.608,1.327,5.574,0,AN_TOAN,6.435,6.959,0.4718,6.529,0.9844,VUOT_NGUONG,True,False
5110,6.2,6.608,1.329,5.461,0,AN_TOAN,6.425,6.947,0.4741,6.513,0.9883,VUOT_NGUONG,True,False
5120,3.05,6.564,1.33,5.029,0,AN_TOAN,6.297,6.934,0.4762,6.462,0.9844,VUOT_NGUONG,True,False
5130,5.9,6.551,1.332,5.674,0,AN_TOAN,6.173,6.921,0.4784,6.426,0.9844,VUOT_NGUONG,True,False
5140,5.8,6.516,1.334,5.613,0,AN_TOAN,6.302,6.909,0.4806,6.409,0.9844,VUOT_NGUONG,True,False
5150,5.75,6.485,1.336,5.486,0,AN_TOAN,6.173,6.89,0.4827,6.374,0.9844,VUOT_NGUONG,True,False
5160,6.85,6.483,1.338,5.631,0,AN_TOAN,6.173,6.876,0.4849,6.339,0.9883,VUOT_NGUONG,True,False
5170,5.8,6.461,1.34,5.576,0,AN_TOAN,6.173,6.861,0.487,6.306,0.9883,VUOT_NGUONG,True,False
5180,5.65,6.452,1.342,5.859,0,AN_TOAN,6.05,6.843,0.4891,6.271,0.9844,VUOT_NGUONG,True,False
5190,6.05,6.439,1.344,5.872,0,AN_TOAN,6.297,6.827,0.4913,6.282,0.9844,VUOT_NGUONG,True,False
5200,6.35,6.434,1.347,5.923,0,AN_TOAN,6.055,6.814,0.4934,6.247,0.9883,VUOT_NGUONG,True,False
5210,6.45,6.434,1.349,6.008,0,AN_TOAN,6.554,6.806,0.4957,6.287,0.9844,VUOT_NGUONG,True,False
5220,6.5,6.437,1.351,5.966,0,AN_TOAN,6.05,6.792,0.4978,6.267,0.9805,VUOT_NGUONG,True,False
5230,5.7,6.422,1.353,5.946,0,AN_TOAN,6.302,6.778,0.5,6.277,0.9844,VUOT_NGUONG,True,False
5240,6.45,6.41,1.355,6.068,0,AN_TOAN,6.173,6.763,0.5021,6.29,0.9805,VUOT_NGUONG,True,False
5250,5.3,6.384,1.357,5.977,0,AN_TOAN,6.302,6.749,0.5043,6.285,0.9844,VUOT_NGUONG,True,False
5260,5.75,6.369,1.359,5.895,0,AN_TOAN,6.554,6.743,0.5066,6.34,0.9805,VUOT_NGUONG,True,False
5270,6.1,6.358,1.361,5.887,0,AN_TOAN,6.302,6.736,0.5088,6.311,0.9844,VUOT_NGUONG,True,False
5280,2.6,6.307,1.362,5.449,0,AN_TOAN,6.05,6.722,0.5109,6.305,0.9805,VUOT_NGUONG,True,False
5290,6.1,6.282,1.364,5.523,0,AN_TOAN,6.173,6.71,0.513,6.285,0.9805,VUOT_NGUONG,True,False
5300,3.3,6.237,1.365,5.134,0,AN_TOAN,6.425,6.698,0.5152,6.312,0.9805,VUOT_NGUONG,True,False
5310,5.8,6.231,1.367,5.172,0,AN_TOAN,6.05,6.686,0.5173,6.273,0.9805,VUOT_NGUONG,True,False
